Date,Open,High,Low,Close,Volume,stock_long_name,stock_currency,stock_industry,stock_headquarter
2022-06-24 00:00:00-04:00,138.6993092960895,140.69206825487018,138.57043530141976,140.4442138671875,89116800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-06-27 00:00:00-04:00,141.47528146370163,142.2585098003644,139.76013333673032,140.4442138671875,70207900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-06-28 00:00:00-04:00,140.9101721846552,142.18909408588146,136.14145649546595,136.2604217529297,67083400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-06-29 00:00:00-04:00,136.2802514171804,139.4626930087602,135.49702314811898,138.03504943847656,66242400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-06-30 00:00:00-04:00,136.0720657188182,137.18244859088153,132.62193670359852,135.54661560058594,98964500,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-07-01 00:00:00-04:00,134.87242917072984,137.8466816514776,134.49570081009315,137.7376251220703,71051600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-07-05 00:00:00-04:00,136.58758164644593,140.39462089343917,135.75477951980488,140.3450469970703,73353800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-07-06 00:00:00-04:00,140.13685716423214,142.88307250200265,139.86917022733962,141.69337463378906,74064300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-07-07 00:00:00-04:00,142.06021323087157,145.2922441062909,142.05030450145028,145.09396362304688,66253700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-07-08 00:00:00-04:00,144.01330836068453,146.28366302955322,143.75554524282012,145.7780303955078,64547800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-07-11 00:00:00-04:00,144.41978497238338,145.38146115469803,142.54600650817005,143.62664794921875,63141600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-07-12 00:00:00-04:00,144.5090064977025,147.17592194044272,143.8051085582004,144.608154296875,77588800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-07-13 00:00:00-04:00,141.76280433195686,145.1931006659194,140.900260755775,144.24134826660156,71185600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-07-14 00:00:00-04:00,142.84343285685708,147.6716311612331,142.0205545301039,147.1957550048828,78140700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-07-15 00:00:00-04:00,148.49451232987872,149.56524504803127,146.9280708604239,148.88116455078125,76259900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-07-18 00:00:00-04:00,149.4462855947579,150.26916396922894,145.44095025703936,145.8077850341797,81420900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-07-19 00:00:00-04:00,146.65047285224108,149.93206231354657,145.6491466364546,149.70404052734375,82982400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-07-20 00:00:00-04:00,149.8230121420752,152.4007037686162,149.07944899532274,151.72653198242188,64823400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-07-21 00:00:00-04:00,153.1739823070738,154.23480614492703,150.6359562828266,154.01669311523438,65086600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-07-22 00:00:00-04:00,154.05636284976427,154.9387238089399,152.09336045938613,152.76751708984375,66675400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-07-25 00:00:00-04:00,152.68819867877266,153.7093574597711,150.97305069629425,151.63729858398438,53623900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-07-26 00:00:00-04:00,150.95322849516282,151.77610686489098,149.50576736505292,150.2989044189453,55138700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-07-27 00:00:00-04:00,151.27049177732562,155.9797251455222,150.85409822116168,155.44435119628906,78620700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-07-28 00:00:00-04:00,155.63273793771387,156.28707721519277,153.08480245225726,155.99957275390625,81378700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-07-29 00:00:00-04:00,159.85617546260588,162.22566286505673,158.13110343367367,161.11526489257812,101786900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-08-01 00:00:00-04:00,159.62813156545937,162.18599061631002,159.50916630238805,160.12384033203125,67829400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-08-02 00:00:00-04:00,158.7259425604157,161.0161144893473,158.25997514057428,158.63670349121094,59907000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-08-03 00:00:00-04:00,159.45958610051326,165.16023669087858,159.37036215673467,164.70419311523438,82507500,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-08-04 00:00:00-04:00,164.5851975692236,165.75507797083102,163.01875625768457,164.3869171142578,55474100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-08-05 00:00:00-04:00,162.03403499026987,164.65501247865717,161.82554143090985,164.1586151123047,56697000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-08-08 00:00:00-04:00,165.1712446192793,166.60087136979,163.01688200038404,163.6820526123047,60276900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-08-09 00:00:00-04:00,162.83821069183708,164.6252443984159,162.07375443841372,163.73171997070312,63135500,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-08-10 00:00:00-04:00,166.4717964978652,168.1198392214757,165.69741789739163,168.02056884765625,70170500,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-08-11 00:00:00-04:00,168.83465013015518,169.75795700129254,166.97812904413865,167.27597045898438,57149200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-08-12 00:00:00-04:00,168.59638438287183,170.92944257781897,168.1793973244914,170.85995483398438,68039400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-08-15 00:00:00-04:00,170.2841429037945,172.140664054871,170.11536963086428,171.94210815429688,54091700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-08-16 00:00:00-04:00,171.5350654874231,172.4583724273897,170.42314028120896,171.78326416015625,56377100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-08-17 00:00:00-04:00,171.52513932195097,174.8807750042485,171.32658341778426,173.2923126220703,79542000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-08-18 00:00:00-04:00,172.49807556566168,173.63978338756564,171.87261006993722,172.8951873779297,62290100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-08-19 00:00:00-04:00,171.78324830247035,172.48813913345418,170.07564037979176,170.2841339111328,70346300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-08-22 00:00:00-04:00,168.46731426092674,168.6360875212217,165.9356850588166,166.3625946044922,69026800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-08-23 00:00:00-04:00,165.87611129463414,167.49437122035286,165.44920177086908,166.0250244140625,54147100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-08-24 00:00:00-04:00,166.11441283627198,166.89871396659802,165.05211525909885,166.32289123535156,53841500,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-08-25 00:00:00-04:00,167.56389245812238,168.91409388995154,167.13699799785755,168.8048858642578,51218200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-08-26 00:00:00-04:00,169.34097430678906,169.81751145091934,162.38147478965155,162.4410400390625,78961000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-08-29 00:00:00-04:00,159.9888399437532,161.72623045263163,158.66843648798746,160.21719360351562,73314000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-08-30 00:00:00-04:00,160.96181490043665,161.38870936415833,156.5835864924145,157.7650146484375,77906200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-08-31 00:00:00-04:00,159.15490524313924,159.42296403581096,156.0077480733875,156.08717346191406,87991100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-09-01 00:00:00-04:00,155.51135739433735,157.27853070516036,153.55555067131786,156.8218536376953,74229900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-09-02 00:00:00-04:00,158.5989611468389,159.20456654966014,153.8534034587034,154.68734741210938,76957800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-09-06 00:00:00-04:00,155.34258909781337,155.95811696884635,152.5826210228109,153.41656494140625,73714800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-09-07 00:00:00-04:00,153.70447265666442,155.54113364204258,152.50318448286595,154.8362579345703,87449600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-09-08 00:00:00-04:00,153.5257721910228,155.23338029125685,151.5798879086009,153.34707641601562,84923800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-09-09 00:00:00-04:00,154.34979534672252,156.68286898339323,153.63498194097,156.23609924316406,68028800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-09-12 00:00:00-04:00,158.4400982386165,163.07644754396568,158.15219444891946,162.25242614746094,104956000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-09-13 00:00:00-04:00,158.7478546153366,159.3832425699327,152.26490692038402,152.7315216064453,122656600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-09-14 00:00:00-04:00,153.67467577268457,155.96804411779354,152.50318536807148,154.19093322753906,87965400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-09-15 00:00:00-04:00,153.5356804858494,154.1214408192859,150.28925301601438,151.27210998535156,90481100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-09-16 00:00:00-04:00,150.12048596867,150.25947661397242,147.3009376443519,149.61415100097656,162278800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-09-19 00:00:00-04:00,148.23416633416906,153.4463382314259,148.02568794163147,153.36691284179688,81474200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-09-20 00:00:00-04:00,152.29468903600159,156.94097574682357,151.9770026341919,155.76947021484375,107689800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-09-21 00:00:00-04:00,156.2062924411649,157.59621391452828,152.49325048187006,152.6123809814453,101696800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-09-22 00:00:00-04:00,151.28205864020447,153.35699589191108,149.82264924431553,151.63946533203125,86652500,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-09-23 00:00:00-04:00,150.10061818693703,150.3785994633798,147.4895635380173,149.34608459472656,96029900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-09-26 00:00:00-04:00,148.58165210914038,152.66203875829706,148.5617919743097,149.68365478515625,93339400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-09-27 00:00:00-04:00,151.63946888432034,153.60519816099426,148.86956317056416,150.66651916503906,84442700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-09-28 00:00:00-04:00,146.5762002772719,149.5545842020191,143.79637225107237,148.76034545898438,146691400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-09-29 00:00:00-04:00,145.04731150916837,145.66283937460284,139.66635091236012,141.45338439941406,128138200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-09-30 00:00:00-04:00,140.26203310711927,142.06892672100975,137.00566772385125,137.2042236328125,124925300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-10-03 00:00:00-04:00,137.21415949204177,142.03914224644382,136.69790201637494,141.42359924316406,114311700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-10-04 00:00:00-04:00,143.9849895680663,145.16641748335297,143.220533537791,145.0472869873047,87830100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-10-05 00:00:00-04:00,143.03192520542137,146.3180729055841,141.97955020504057,145.34512329101562,79471000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-10-06 00:00:00-04:00,144.75939268787417,146.47692327606677,144.1736474509826,144.3821258544922,68402200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-10-07 00:00:00-04:00,141.51294075229976,142.0689184734979,138.44520896273133,139.08059692382812,85925600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-10-10 00:00:00-04:00,139.40821838378906,140.86762768355032,137.5715574305582,139.40821838378906,74899000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-10-11 00:00:00-04:00,138.8919611506435,140.33152546739367,137.2240734620234,137.9785919189453,77033700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-10-12 00:00:00-04:00,138.12753224319087,139.3486654894503,137.1645201668134,137.3432159423828,70433700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-10-13 00:00:00-04:00,134.01734494898167,142.55536919296298,133.40180201211285,141.95970153808594,113224000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-10-14 00:00:00-04:00,143.2701839201979,143.47867744822258,137.19428591684468,137.38291931152344,88598000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-10-17 00:00:00-04:00,140.05353950583668,141.87034026707087,139.25930080733966,141.38388061523438,85250900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-10-18 00:00:00-04:00,144.44170157280954,145.64297463667134,139.59685874963583,142.7142333984375,99136600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-10-19 00:00:00-04:00,140.66907795503278,143.90558309663388,140.48044454560875,142.8234405517578,61758300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-10-20 00:00:00-04:00,141.98948238342598,144.83879792641872,141.62213809457165,142.3568115234375,64522000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-10-21 00:00:00-04:00,141.84057185832185,146.78470029888152,141.62215581562188,146.20887756347656,86548600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-10-24 00:00:00-04:00,146.12944328745533,149.14753228216836,144.94801525981038,148.37315368652344,75981900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-10-25 00:00:00-04:00,149.00853699238203,151.39125310752218,148.2838011803669,151.24232482910156,74732300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-10-26 00:00:00-04:00,149.8722799215296,150.89485715062452,146.97330635003578,148.2738800048828,88194300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-10-27 00:00:00-04:00,147.00311083214885,147.97604534571994,143.09149749437978,143.7566680908203,109180200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-10-28 00:00:00-04:00,147.13217803348059,156.36517218260343,146.7549263319693,154.61785888671875,164762400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-10-31 00:00:00-04:00,152.0564421622257,153.12866227212567,150.82537126222684,152.23513793945312,97943200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-11-01 00:00:00-04:00,153.96260251928965,154.32993170737979,148.0554771367972,149.56451416015625,80379300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-11-02 00:00:00-04:00,147.87673797987676,151.07353748685668,143.9552027284226,143.9849853515625,93604600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-11-03 00:00:00-04:00,141.03639777878593,141.77107123286171,137.75025009229105,137.8793182373047,97918500,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-11-04 00:00:00-04:00,141.3001941854954,141.8769720971584,133.63305844160814,137.61082458496094,140814800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-11-07 00:00:00-05:00,136.3478751955719,138.3765291868143,134.91587700223693,138.14781188964844,83374600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-11-08 00:00:00-05:00,139.62953955470834,140.64385899502824,136.72577209372614,138.72459411621094,89908500,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-11-09 00:00:00-05:00,137.7301585954718,137.77988370918197,133.84188838253894,134.12033081054688,74917800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-11-10 00:00:00-05:00,140.45492401454246,146.05361938476562,138.72459032846032,146.05361938476562,118854000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-11-11 00:00:00-05:00,145.00948156877828,149.17617913161834,143.5675291078756,148.86790466308594,93979700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-11-14 00:00:00-05:00,148.14194707176574,149.4446629702628,146.6104987097973,147.45578002929688,73374100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-11-15 00:00:00-05:00,151.3738994594317,152.73627957680125,147.73423961232652,149.2060089111328,89868300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-11-16 00:00:00-05:00,148.30105802597467,149.0369349863016,146.4712742290648,147.9629364013672,64218300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-11-17 00:00:00-05:00,145.61606988959937,150.6380027866095,145.33762746759248,149.88223266601562,80389400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-11-18 00:00:00-05:00,151.4633855025614,151.85121708845165,149.13639598722008,150.4490509033203,74829600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-11-21 00:00:00-05:00,149.32534478513506,149.53416901040634,146.898905007873,147.18728637695312,58724100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-11-22 00:00:00-05:00,147.30663699041085,149.58390154581076,146.1132949480268,149.34523010253906,51804100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-11-23 00:00:00-05:00,148.61929518113786,150.98607106226257,148.50990599737224,150.2303009033203,58301400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-11-25 00:00:00-05:00,147.48562844546115,148.05246743012032,146.30224053627387,147.2867431640625,35195900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-11-28 00:00:00-05:00,144.33323455254106,145.82489675964626,142.5830230255011,143.41835021972656,69246000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-11-29 00:00:00-05:00,143.48798338734903,144.0050973098666,139.56989591274052,140.3853302001953,83763800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-11-30 00:00:00-05:00,140.61403139798944,147.89335094643815,139.7687651710624,147.20718383789062,111380900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-12-01 00:00:00-05:00,147.38620641699245,148.30109093145853,145.7950936772402,147.4856414794922,71250400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-12-02 00:00:00-05:00,145.14871062196977,147.1773649213637,144.84042096281945,146.98841857910156,65447400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-12-05 00:00:00-05:00,146.94861932659737,150.08110386738488,144.95973639937418,145.81495666503906,68826400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-12-06 00:00:00-05:00,146.25254257859942,146.48125991224754,141.13115891264667,142.11566162109375,64727200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-12-07 00:00:00-05:00,141.39965294700718,142.57308674664606,139.22182342417875,140.15660095214844,69721100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-12-08 00:00:00-05:00,141.56868957046296,142.72224532796287,140.31569876943752,141.85707092285156,62128300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-12-09 00:00:00-05:00,141.54880420420042,144.76086128193035,140.11680596845278,141.36981201171875,76097000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-12-12 00:00:00-05:00,141.9068003319178,143.69679808332128,140.27591686374421,143.68685913085938,70462700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-12-13 00:00:00-05:00,148.6690212179717,149.1364099902338,143.43826379360243,144.6614227294922,93886200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-12-14 00:00:00-05:00,144.54209059311248,145.84480664292238,140.37537791998204,142.4139862060547,82291200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-12-15 00:00:00-05:00,140.3256323644226,141.01179938663594,135.2738680226196,135.7412567138672,98931900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-12-16 00:00:00-05:00,135.93020409206574,136.8848593856842,132.9866507264688,133.76231384277344,160156900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-12-19 00:00:00-05:00,134.35899147727594,134.4484875703927,130.59006487428516,131.63421630859375,79592600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-12-20 00:00:00-05:00,130.65966035959485,132.50932204728886,129.16799819771168,131.56460571289062,77432800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-12-21 00:00:00-05:00,132.24082606600163,136.04953882164568,132.01210877032858,134.6970977783203,85928000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-12-22 00:00:00-05:00,133.60322141261773,133.81204562990837,129.57573030830866,131.4949951171875,77852100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-12-23 00:00:00-05:00,130.19228247630645,131.68394476202118,128.91939853974773,131.12705993652344,63814900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-12-27 00:00:00-05:00,130.6497379025502,130.67956993563644,128.00451969309435,129.30723571777344,69007800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-12-28 00:00:00-05:00,128.94922882575435,130.3016698867845,125.1703556386296,125.33940887451172,85438400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-12-29 00:00:00-05:00,127.27857407322782,129.7547314514262,127.02002472836283,128.8895721435547,75703700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-12-30 00:00:00-05:00,127.69623875113352,129.22767200970281,126.72168272687549,129.20777893066406,77034200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-01-03 00:00:00-05:00,129.55584108752768,130.1723899793761,123.47980274291268,124.37480163574219,112117500,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-01-04 00:00:00-05:00,126.18469137284232,127.94485721667097,124.38475454239592,125.65763854980469,89113600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-01-05 00:00:00-05:00,126.42335317653169,127.05979516991114,124.0665315278252,124.32508087158203,80962700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-01-06 00:00:00-05:00,125.30957869000086,129.56577961610967,124.19580145068213,128.89950561523438,87754700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-01-09 00:00:00-05:00,129.74477272599756,132.6684329161195,129.1679948839896,129.42654418945312,70790800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-01-10 00:00:00-05:00,129.53595292486554,130.53039449086813,127.40784858057899,130.0033416748047,63896200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-01-11 00:00:00-05:00,130.52044667934175,132.7678790033424,129.73484457206757,132.7480010986328,69458900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-01-12 00:00:00-05:00,133.1358457955245,133.51372328389303,130.70940587222069,132.66845703125,71379600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-01-13 00:00:00-05:00,131.29613426320955,134.1700701216667,130.92819569597387,134.01095581054688,57809700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-01-17 00:00:00-05:00,134.08055647571666,136.52687419983621,133.38445042307993,135.18438720703125,63646600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-01-18 00:00:00-05:00,136.05950183967158,137.8395455596698,134.27944294569932,134.4584503173828,69672800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-01-19 00:00:00-05:00,133.33472431498433,135.4926606490315,133.02644986354528,134.5181121826172,58280400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-01-20 00:00:00-05:00,134.5280379845813,137.25281301702123,133.47393247665096,137.1036376953125,80223600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
